Loading datasets...
Datasets loaded to GPU.
Worker 3/8: sweep 0acb79e7, 25/200 runs

[worker 3] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 53, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[90 of 100],900000,0.000,1.000,1.000,0.657
[91 of 100],910000,0.000,1.000,1.000,0.657
[92 of 100],920000,0.000,1.000,1.000,0.658
[93 of 100],930000,0.000,1.000,1.000,0.659
[94 of 100],940000,0.000,1.000,1.000,0.659
[95 of 100],950000,0.000,1.000,1.000,0.660
[96 of 100],960000,0.000,1.000,1.000,0.661
[97 of 100],970000,0.000,1.000,1.000,0.661
[98 of 100],980000,0.000,1.000,1.000,0.661
[99 of 100],990000,0.000,1.000,1.000,0.661
[100 of 100],1000000,0.000,1.000,1.000,0.661

[worker 3] Run 16/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 467, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.208,0.924,0.999,0.909
[2 of 100],20000,0.029,0.995,1.000,0.841
[3 of 100],30000,0.016,0.997,1.000,0.931
[4 of 100],40000,0.004,1.000,1.000,0.870
[5 of 100],50000,0.012,0.997,1.000,0.748
[6 of 100],60000,0.019,0.995,1.000,0.921
[7 of 100],70000,0.003,1.000,1.000,0.909
[8 of 100],80000,0.002,1.000,1.000,0.895
[9 of 100],90000,0.002,0.999,1.000,0.696
[10 of 100],100000,0.007,0.998,1.000,0.809
[11 of 100],110000,0.009,0.998,1.000,0.819
[12 of 100],120000,0.001,1.000,1.000,0.841
[13 of 100],130000,0.000,1.000,1.000,0.844
[14 of 100],140000,0.000,1.000,1.000,0.847
[15 of 100],150000,0.000,1.000,1.000,0.850
[16 of 100],160000,0.001,1.000,1.000,0.764
[17 of 100],170000,0.000,1.000,1.000,0.760
[18 of 100],180000,0.000,1.000,1.000,0.764
[19 of 100],190000,0.000,1.000,1.000,0.767
[20 of 100],200000,0.000,1.000,1.000,0.774
[21 of 100],210000,0.000,1.000,1.000,0.775
[22 of 100],220000,0.000,1.000,1.000,0.776
[23 of 100],230000,0.000,1.000,1.000,0.783
[24 of 100],240000,0.000,1.000,1.000,0.786
[25 of 100],250000,0.001,1.000,1.000,0.777
[26 of 100],260000,0.000,1.000,1.000,0.786
[27 of 100],270000,0.000,1.000,1.000,0.790
[28 of 100],280000,0.000,1.000,1.000,0.792
[29 of 100],290000,0.000,1.000,1.000,0.792
[30 of 100],300000,0.000,1.000,1.000,0.793
[31 of 100],310000,0.000,1.000,1.000,0.794
[32 of 100],320000,0.057,0.988,1.000,0.685
[33 of 100],330000,0.002,1.000,1.000,0.730
[34 of 100],340000,0.001,1.000,1.000,0.805
[35 of 100],350000,0.000,1.000,1.000,0.748
[36 of 100],360000,0.000,1.000,1.000,0.743
[37 of 100],370000,0.000,1.000,1.000,0.748
[38 of 100],380000,0.000,1.000,1.000,0.747
[39 of 100],390000,0.000,1.000,1.000,0.767
[40 of 100],400000,0.000,1.000,1.000,0.760
[41 of 100],410000,0.000,1.000,1.000,0.760
[42 of 100],420000,0.000,1.000,1.000,0.750
[43 of 100],430000,0.000,1.000,1.000,0.756
[44 of 100],440000,0.000,1.000,1.000,0.761
[45 of 100],450000,0.000,1.000,1.000,0.762
[46 of 100],460000,0.000,1.000,1.000,0.748
[47 of 100],470000,0.000,1.000,1.000,0.755
[48 of 100],480000,0.000,1.000,1.000,0.759
[49 of 100],490000,0.005,0.999,0.976,0.622
[50 of 100],500000,0.014,0.996,1.000,0.824
[51 of 100],510000,0.000,1.000,1.000,0.834
[52 of 100],520000,0.000,1.000,1.000,0.863
[53 of 100],530000,0.000,1.000,1.000,0.845
[54 of 100],540000,0.000,1.000,1.000,0.847
[55 of 100],550000,0.000,1.000,1.000,0.848
[56 of 100],560000,0.001,1.000,1.000,0.820
[57 of 100],570000,0.002,0.999,1.000,0.767
[58 of 100],580000,0.000,1.000,1.000,0.815
[59 of 100],590000,0.000,1.000,1.000,0.716
[60 of 100],600000,0.002,1.000,1.000,0.753
[61 of 100],610000,0.000,1.000,1.000,0.794
[62 of 100],620000,0.000,1.000,1.000,0.792
[63 of 100],630000,0.000,1.000,1.000,0.793
[64 of 100],640000,0.000,1.000,1.000,0.795
[65 of 100],650000,0.000,1.000,1.000,0.812
[66 of 100],660000,0.000,1.000,1.000,0.821
[67 of 100],670000,0.000,1.000,1.000,0.819
[68 of 100],680000,0.000,1.000,1.000,0.818
[69 of 100],690000,0.000,1.000,1.000,0.818
[70 of 100],700000,0.000,1.000,1.000,0.819
[71 of 100],710000,0.000,1.000,1.000,0.818
[72 of 100],720000,0.000,1.000,1.000,0.826
[73 of 100],730000,0.000,1.000,1.000,0.825
[74 of 100],740000,0.000,1.000,1.000,0.823
[75 of 100],750000,0.000,1.000,1.000,0.823
[76 of 100],760000,0.012,0.997,1.000,0.905
[77 of 100],770000,0.001,1.000,1.000,0.896
[78 of 100],780000,0.000,1.000,1.000,0.916
[79 of 100],790000,0.000,1.000,1.000,0.879
[80 of 100],800000,0.000,1.000,1.000,0.874
[81 of 100],810000,0.000,1.000,1.000,0.867
[82 of 100],820000,0.000,1.000,1.000,0.876
[83 of 100],830000,0.000,1.000,1.000,0.888
[84 of 100],840000,0.002,1.000,1.000,0.875
[85 of 100],850000,0.000,1.000,1.000,0.844
[86 of 100],860000,0.000,1.000,1.000,0.798
[87 of 100],870000,0.000,1.000,1.000,0.794
[88 of 100],880000,0.000,1.000,1.000,0.822
[89 of 100],890000,0.000,1.000,1.000,0.830
[90 of 100],900000,0.000,1.000,1.000,0.752
[91 of 100],910000,0.000,1.000,1.000,0.863
[92 of 100],920000,0.000,1.000,1.000,0.865
[93 of 100],930000,0.000,1.000,1.000,0.867
[94 of 100],940000,0.000,1.000,1.000,0.502
[95 of 100],950000,0.000,1.000,1.000,0.542
[96 of 100],960000,0.000,1.000,1.000,0.549
[97 of 100],970000,0.013,0.998,1.000,0.777
[98 of 100],980000,0.001,1.000,1.000,0.713
[99 of 100],990000,0.000,1.000,1.000,0.276
[100 of 100],1000000,0.000,1.000,1.000,0.374

[worker 3] Run 17/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 653, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.231,0.913,0.992,0.882
[2 of 100],20000,0.040,0.992,1.000,0.783
[3 of 100],30000,0.025,0.994,0.999,0.834
[4 of 100],40000,0.009,0.999,0.999,0.780
[5 of 100],50000,0.015,0.997,0.974,0.821
[6 of 100],60000,0.009,0.998,1.000,0.727
[7 of 100],70000,0.002,1.000,1.000,0.701
[8 of 100],80000,0.001,1.000,1.000,0.695
[9 of 100],90000,0.001,1.000,1.000,0.704
[10 of 100],100000,0.088,0.976,0.994,0.867
[11 of 100],110000,0.004,0.999,1.000,0.857
[12 of 100],120000,0.003,1.000,1.000,0.860
[13 of 100],130000,0.001,1.000,1.000,0.865
[14 of 100],140000,0.001,1.000,1.000,0.866
[15 of 100],150000,0.000,1.000,1.000,0.866
[16 of 100],160000,0.001,1.000,1.000,0.865
[17 of 100],170000,0.045,0.989,0.996,0.859
[18 of 100],180000,0.005,0.998,1.000,0.778
[19 of 100],190000,0.003,0.999,1.000,0.675
[20 of 100],200000,0.001,1.000,1.000,0.696
[21 of 100],210000,0.000,1.000,1.000,0.715
[22 of 100],220000,0.000,1.000,1.000,0.709
[23 of 100],230000,0.013,0.998,1.000,0.722
[24 of 100],240000,0.000,1.000,1.000,0.707
[25 of 100],250000,0.000,1.000,1.000,0.690
[26 of 100],260000,0.000,1.000,1.000,0.687
[27 of 100],270000,0.000,1.000,1.000,0.688
[28 of 100],280000,0.000,1.000,1.000,0.687
[29 of 100],290000,0.000,1.000,1.000,0.687
[30 of 100],300000,0.000,1.000,1.000,0.684
[31 of 100],310000,0.000,1.000,1.000,0.684
[32 of 100],320000,0.000,1.000,1.000,0.685
[33 of 100],330000,0.000,1.000,1.000,0.684
[34 of 100],340000,0.071,0.990,0.883,0.869
[35 of 100],350000,0.049,0.986,0.998,0.710
[36 of 100],360000,0.007,0.998,1.000,0.612
[37 of 100],370000,0.001,1.000,1.000,0.647
[38 of 100],380000,0.001,1.000,1.000,0.610
[39 of 100],390000,0.000,1.000,1.000,0.605
[40 of 100],400000,0.000,1.000,1.000,0.636
[41 of 100],410000,0.000,1.000,1.000,0.639
[42 of 100],420000,0.000,1.000,1.000,0.646
[43 of 100],430000,0.000,1.000,1.000,0.631
[44 of 100],440000,0.000,1.000,1.000,0.635
[45 of 100],450000,0.000,1.000,1.000,0.639
[46 of 100],460000,0.000,1.000,1.000,0.641
[47 of 100],470000,0.000,1.000,1.000,0.644
[48 of 100],480000,0.000,1.000,1.000,0.649
[49 of 100],490000,0.001,1.000,1.000,0.684
[50 of 100],500000,0.048,0.990,0.993,0.921
[51 of 100],510000,0.003,0.999,1.000,0.928
[52 of 100],520000,0.003,0.999,1.000,0.837
[53 of 100],530000,0.000,1.000,1.000,0.828
[54 of 100],540000,0.000,1.000,1.000,0.832
[55 of 100],550000,0.000,1.000,1.000,0.825
[56 of 100],560000,0.000,1.000,1.000,0.824
[57 of 100],570000,0.000,1.000,1.000,0.825
[58 of 100],580000,0.000,1.000,1.000,0.822
[59 of 100],590000,0.000,1.000,1.000,0.851
[60 of 100],600000,0.000,1.000,1.000,0.818
[61 of 100],610000,0.000,1.000,1.000,0.819
[62 of 100],620000,0.000,1.000,1.000,0.819
[63 of 100],630000,0.000,1.000,1.000,0.817
[64 of 100],640000,0.000,1.000,1.000,0.816
[65 of 100],650000,0.000,1.000,1.000,0.815
[66 of 100],660000,0.000,1.000,1.000,0.815
[67 of 100],670000,0.000,1.000,1.000,0.814
[68 of 100],680000,0.000,1.000,1.000,0.814
[69 of 100],690000,0.000,1.000,1.000,0.813
[70 of 100],700000,0.000,1.000,1.000,0.813
[71 of 100],710000,0.000,1.000,1.000,0.783
[72 of 100],720000,0.000,1.000,1.000,0.784
[73 of 100],730000,0.000,1.000,1.000,0.785
[74 of 100],740000,0.000,1.000,1.000,0.785
[75 of 100],750000,0.000,1.000,1.000,0.784
[76 of 100],760000,0.001,1.000,1.000,0.849
[77 of 100],770000,0.000,1.000,1.000,0.836
[78 of 100],780000,0.000,1.000,1.000,0.833
[79 of 100],790000,0.000,1.000,1.000,0.829
[80 of 100],800000,0.032,0.994,0.984,0.892
[81 of 100],810000,0.003,0.999,1.000,0.842
[82 of 100],820000,0.000,1.000,1.000,0.803
[83 of 100],830000,0.000,1.000,1.000,0.818
[84 of 100],840000,0.000,1.000,1.000,0.769
[85 of 100],850000,0.000,1.000,1.000,0.770
[86 of 100],860000,0.000,1.000,1.000,0.771
[87 of 100],870000,0.000,1.000,1.000,0.771
[88 of 100],880000,0.000,1.000,1.000,0.772
[89 of 100],890000,0.000,1.000,1.000,0.776
[90 of 100],900000,0.000,1.000,1.000,0.777
[91 of 100],910000,0.000,1.000,1.000,0.779
[92 of 100],920000,0.000,1.000,1.000,0.780
[93 of 100],930000,0.000,1.000,1.000,0.781
[94 of 100],940000,0.007,0.998,1.000,0.805
[95 of 100],950000,0.000,1.000,1.000,0.819
[96 of 100],960000,0.000,1.000,1.000,0.821
[97 of 100],970000,0.000,1.000,1.000,0.809
[98 of 100],980000,0.000,1.000,1.000,0.819
[99 of 100],990000,0.002,1.000,0.998,0.737
[100 of 100],1000000,0.003,0.999,1.000,0.685

[worker 3] Run 18/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 839, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.234,0.911,0.999,0.948
[2 of 100],20000,0.040,0.992,1.000,0.859
[3 of 100],30000,0.018,0.997,1.000,0.786
[4 of 100],40000,0.004,1.000,1.000,0.818
[5 of 100],50000,0.022,0.995,1.000,0.919
[6 of 100],60000,0.003,1.000,1.000,0.851
[7 of 100],70000,0.005,0.999,1.000,0.874
[8 of 100],80000,0.002,1.000,1.000,0.862
[9 of 100],90000,0.001,1.000,1.000,0.862
[10 of 100],100000,0.001,1.000,1.000,0.861
[11 of 100],110000,0.000,1.000,1.000,0.862
[12 of 100],120000,0.000,1.000,1.000,0.862
[13 of 100],130000,0.000,1.000,1.000,0.862
[14 of 100],140000,0.000,1.000,1.000,0.862
[15 of 100],150000,0.000,1.000,1.000,0.862
[16 of 100],160000,0.001,1.000,1.000,0.863
[17 of 100],170000,0.000,1.000,1.000,0.865
[18 of 100],180000,0.000,1.000,1.000,0.865
[19 of 100],190000,0.000,1.000,1.000,0.865
[20 of 100],200000,0.000,1.000,1.000,0.865
[21 of 100],210000,0.000,1.000,1.000,0.864
[22 of 100],220000,0.000,1.000,1.000,0.863
[23 of 100],230000,0.000,1.000,1.000,0.865
[24 of 100],240000,0.000,1.000,1.000,0.864
[25 of 100],250000,0.056,0.985,1.000,0.939
[26 of 100],260000,0.002,1.000,1.000,0.910
[27 of 100],270000,0.005,0.999,1.000,0.827
[28 of 100],280000,0.000,1.000,1.000,0.851
[29 of 100],290000,0.000,1.000,1.000,0.919
[30 of 100],300000,0.000,1.000,1.000,0.901
[31 of 100],310000,0.000,1.000,1.000,0.897
[32 of 100],320000,0.000,1.000,1.000,0.895
[33 of 100],330000,0.001,1.000,1.000,0.886
[34 of 100],340000,0.006,0.998,0.989,0.593
[35 of 100],350000,0.010,0.997,1.000,0.878
[36 of 100],360000,0.000,1.000,1.000,0.871
[37 of 100],370000,0.000,1.000,1.000,0.880
[38 of 100],380000,0.002,1.000,1.000,0.909
[39 of 100],390000,0.000,1.000,1.000,0.935
[40 of 100],400000,0.000,1.000,1.000,0.920
[41 of 100],410000,0.000,1.000,1.000,0.917
[42 of 100],420000,0.000,1.000,1.000,0.915
[43 of 100],430000,0.000,1.000,1.000,0.907
[44 of 100],440000,0.000,1.000,1.000,0.942
[45 of 100],450000,0.000,1.000,1.000,0.920
[46 of 100],460000,0.000,1.000,1.000,0.912
[47 of 100],470000,0.000,1.000,1.000,0.909
[48 of 100],480000,0.000,1.000,1.000,0.908
[49 of 100],490000,0.001,1.000,1.000,0.850
[50 of 100],500000,0.000,1.000,1.000,0.870
[51 of 100],510000,0.000,1.000,1.000,0.872
[52 of 100],520000,0.000,1.000,1.000,0.874
[53 of 100],530000,0.000,1.000,1.000,0.880
[54 of 100],540000,0.000,1.000,1.000,0.882
[55 of 100],550000,0.000,1.000,1.000,0.882
[56 of 100],560000,0.000,1.000,1.000,0.884
[57 of 100],570000,0.000,1.000,1.000,0.884
[58 of 100],580000,0.000,1.000,1.000,0.882
[59 of 100],590000,0.000,1.000,1.000,0.887
[60 of 100],600000,0.000,1.000,1.000,0.887
[61 of 100],610000,0.000,1.000,1.000,0.888
[62 of 100],620000,0.000,1.000,1.000,0.889
[63 of 100],630000,0.000,1.000,1.000,0.888
[64 of 100],640000,0.000,1.000,1.000,0.889
[65 of 100],650000,0.001,1.000,0.980,0.651
[66 of 100],660000,0.036,0.993,1.000,0.993
[67 of 100],670000,0.002,1.000,1.000,0.991
[68 of 100],680000,0.001,1.000,1.000,0.990
[69 of 100],690000,0.003,0.999,1.000,0.962
[70 of 100],700000,0.001,1.000,1.000,0.994
[71 of 100],710000,0.000,1.000,1.000,0.990
[72 of 100],720000,0.000,1.000,1.000,0.898
[73 of 100],730000,0.000,1.000,1.000,0.909
[74 of 100],740000,0.000,1.000,1.000,0.916
[75 of 100],750000,0.000,1.000,1.000,0.923
[76 of 100],760000,0.000,1.000,1.000,0.913
[77 of 100],770000,0.000,1.000,1.000,0.917
[78 of 100],780000,0.000,1.000,1.000,0.920
[79 of 100],790000,0.000,1.000,1.000,0.924
[80 of 100],800000,0.000,1.000,1.000,0.925
[81 of 100],810000,0.000,1.000,1.000,0.928
[82 of 100],820000,0.000,1.000,1.000,0.931
[83 of 100],830000,0.000,1.000,1.000,0.934
[84 of 100],840000,0.000,1.000,1.000,0.936
[85 of 100],850000,0.000,1.000,1.000,0.939
[86 of 100],860000,0.000,1.000,1.000,0.939
[87 of 100],870000,0.000,1.000,1.000,0.943
[88 of 100],880000,0.000,1.000,1.000,0.945
[89 of 100],890000,0.000,1.000,1.000,0.949
[90 of 100],900000,0.000,1.000,1.000,0.950
[91 of 100],910000,0.000,1.000,1.000,0.955
[92 of 100],920000,0.000,1.000,1.000,0.957
[93 of 100],930000,0.000,1.000,1.000,0.962
[94 of 100],940000,0.000,1.000,1.000,0.962
[95 of 100],950000,0.000,1.000,1.000,0.963
[96 of 100],960000,0.000,1.000,1.000,0.964
[97 of 100],970000,0.000,1.000,1.000,0.965
[98 of 100],980000,0.000,1.000,1.000,0.967
[99 of 100],990000,0.000,1.000,1.000,0.969
[100 of 100],1000000,0.000,1.000,1.000,0.970

[worker 3] Run 19/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 1013, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.195,0.932,0.999,0.862
[2 of 100],20000,0.056,0.986,0.999,0.997
[3 of 100],30000,0.027,0.995,1.000,0.992
[4 of 100],40000,0.006,1.000,1.000,0.996
[5 of 100],50000,0.014,0.997,0.998,0.973
[6 of 100],60000,0.006,0.999,1.000,0.970
[7 of 100],70000,0.001,1.000,1.000,0.968
[8 of 100],80000,0.001,1.000,1.000,0.968
[9 of 100],90000,0.001,1.000,1.000,0.968
[10 of 100],100000,0.001,1.000,1.000,0.963
[11 of 100],110000,0.000,1.000,1.000,0.963
[12 of 100],120000,0.000,1.000,1.000,0.963
[13 of 100],130000,0.000,1.000,1.000,0.963
[14 of 100],140000,0.000,1.000,1.000,0.964
[15 of 100],150000,0.000,1.000,1.000,0.964
[16 of 100],160000,0.030,0.994,1.000,0.790
[17 of 100],170000,0.007,0.998,1.000,0.798
[18 of 100],180000,0.001,1.000,1.000,0.808
[19 of 100],190000,0.000,1.000,1.000,0.790
[20 of 100],200000,0.000,1.000,1.000,0.794
[21 of 100],210000,0.000,1.000,1.000,0.792
[22 of 100],220000,0.000,1.000,1.000,0.794
[23 of 100],230000,0.000,1.000,1.000,0.794
[24 of 100],240000,0.000,1.000,1.000,0.794
[25 of 100],250000,0.000,1.000,1.000,0.794
[26 of 100],260000,0.000,1.000,1.000,0.794
[27 of 100],270000,0.000,1.000,1.000,0.794
[28 of 100],280000,0.000,1.000,1.000,0.795
[29 of 100],290000,0.000,1.000,1.000,0.796
[30 of 100],300000,0.000,1.000,1.000,0.797
[31 of 100],310000,0.000,1.000,1.000,0.800
[32 of 100],320000,0.000,1.000,1.000,0.799
[33 of 100],330000,0.000,1.000,1.000,0.798
[34 of 100],340000,0.001,1.000,1.000,0.775
[35 of 100],350000,0.051,0.988,1.000,0.908
[36 of 100],360000,0.004,0.999,1.000,0.776
[37 of 100],370000,0.000,1.000,1.000,0.813
[38 of 100],380000,0.000,1.000,1.000,0.821
[39 of 100],390000,0.000,1.000,1.000,0.821
[40 of 100],400000,0.000,1.000,1.000,0.823
[41 of 100],410000,0.000,1.000,1.000,0.824
[42 of 100],420000,0.014,0.996,1.000,0.564
[43 of 100],430000,0.004,0.999,1.000,0.761
[44 of 100],440000,0.002,1.000,1.000,0.643
[45 of 100],450000,0.002,1.000,1.000,0.635
[46 of 100],460000,0.001,1.000,1.000,0.608
[47 of 100],470000,0.000,1.000,1.000,0.617
[48 of 100],480000,0.001,1.000,1.000,0.624
[49 of 100],490000,0.001,1.000,1.000,0.599
[50 of 100],500000,0.013,0.996,1.000,0.892
[51 of 100],510000,0.001,1.000,1.000,0.916
[52 of 100],520000,0.001,1.000,1.000,0.860
[53 of 100],530000,0.005,0.999,1.000,0.811
[54 of 100],540000,0.001,1.000,1.000,0.848
[55 of 100],550000,0.000,1.000,1.000,0.840
[56 of 100],560000,0.000,1.000,1.000,0.838
[57 of 100],570000,0.000,1.000,1.000,0.833
[58 of 100],580000,0.000,1.000,1.000,0.832
[59 of 100],590000,0.000,1.000,1.000,0.704
[60 of 100],600000,0.001,0.999,1.000,0.908
[61 of 100],610000,0.009,0.998,0.997,0.930
[62 of 100],620000,0.003,0.999,1.000,0.948
[63 of 100],630000,0.000,1.000,1.000,0.953
[64 of 100],640000,0.000,1.000,1.000,0.959
[65 of 100],650000,0.002,0.999,1.000,0.846
[66 of 100],660000,0.000,1.000,1.000,0.843
[67 of 100],670000,0.000,1.000,1.000,0.846
[68 of 100],680000,0.000,1.000,1.000,0.849
[69 of 100],690000,0.000,1.000,1.000,0.850
[70 of 100],700000,0.000,1.000,1.000,0.855
[71 of 100],710000,0.000,1.000,1.000,0.857
[72 of 100],720000,0.000,1.000,1.000,0.859
[73 of 100],730000,0.000,1.000,1.000,0.862
[74 of 100],740000,0.000,1.000,1.000,0.866
[75 of 100],750000,0.000,1.000,1.000,0.868
[76 of 100],760000,0.000,1.000,1.000,0.867
[77 of 100],770000,0.000,1.000,1.000,0.869
[78 of 100],780000,0.000,1.000,1.000,0.875
[79 of 100],790000,0.000,1.000,1.000,0.875
[80 of 100],800000,0.000,1.000,1.000,0.876
[81 of 100],810000,0.000,1.000,1.000,0.878
[82 of 100],820000,0.000,1.000,1.000,0.879
[83 of 100],830000,0.000,1.000,1.000,0.879
[84 of 100],840000,0.000,1.000,1.000,0.882
[85 of 100],850000,0.000,1.000,1.000,0.886
[86 of 100],860000,0.000,1.000,1.000,0.887
[87 of 100],870000,0.000,1.000,1.000,0.888
[88 of 100],880000,0.000,1.000,1.000,0.889
[89 of 100],890000,0.000,1.000,1.000,0.890
[90 of 100],900000,0.000,1.000,1.000,0.890
[91 of 100],910000,0.000,1.000,1.000,0.891
[92 of 100],920000,0.000,1.000,1.000,0.891
[93 of 100],930000,0.000,1.000,1.000,0.891
[94 of 100],940000,0.000,1.000,1.000,0.891
[95 of 100],950000,0.000,1.000,1.000,0.891
[96 of 100],960000,0.000,1.000,1.000,0.893
[97 of 100],970000,0.000,1.000,1.000,0.894
[98 of 100],980000,0.000,1.000,1.000,0.895
[99 of 100],990000,0.000,1.000,1.000,0.890
[100 of 100],1000000,0.000,1.000,1.000,0.891

[worker 3] Run 20/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 97, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.142,0.952,0.976,0.710
[2 of 100],20000,0.025,0.993,0.992,0.774
[3 of 100],30000,0.020,0.993,0.991,0.669
[4 of 100],40000,0.015,0.995,1.000,0.516
[5 of 100],50000,0.003,0.999,1.000,0.335
[6 of 100],60000,0.005,0.999,1.000,0.345
[7 of 100],70000,0.009,0.998,1.000,0.294
[8 of 100],80000,0.000,1.000,1.000,0.320
[9 of 100],90000,0.000,1.000,1.000,0.321
[10 of 100],100000,0.000,1.000,1.000,0.322
[11 of 100],110000,0.000,1.000,1.000,0.325
[12 of 100],120000,0.000,1.000,1.000,0.326
[13 of 100],130000,0.000,1.000,1.000,0.326
[14 of 100],140000,0.000,1.000,1.000,0.335
[15 of 100],150000,0.000,1.000,1.000,0.327
[16 of 100],160000,0.193,0.921,0.976,0.885
[17 of 100],170000,0.128,0.960,0.965,0.778
[18 of 100],180000,0.036,0.990,1.000,0.770
[19 of 100],190000,0.000,1.000,1.000,0.751
[20 of 100],200000,0.001,1.000,1.000,0.749
[21 of 100],210000,0.000,1.000,1.000,0.729
[22 of 100],220000,0.000,1.000,1.000,0.723
[23 of 100],230000,0.114,0.960,0.989,0.930
[24 of 100],240000,0.091,0.974,0.999,0.735
[25 of 100],250000,0.004,0.999,1.000,0.753
[26 of 100],260000,0.000,1.000,1.000,0.738
[27 of 100],270000,0.000,1.000,1.000,0.735
[28 of 100],280000,0.000,1.000,1.000,0.730
[29 of 100],290000,0.000,1.000,1.000,0.729
[30 of 100],300000,0.000,1.000,1.000,0.728
[31 of 100],310000,0.068,0.980,0.951,0.574
[32 of 100],320000,0.075,0.978,0.998,0.851
[33 of 100],330000,0.012,0.996,1.000,0.867
[34 of 100],340000,0.000,1.000,1.000,0.801
[35 of 100],350000,0.000,1.000,1.000,0.895
[36 of 100],360000,0.000,1.000,1.000,0.908
[37 of 100],370000,0.000,1.000,1.000,0.909
[38 of 100],380000,0.000,1.000,1.000,0.905
[39 of 100],390000,0.000,1.000,1.000,0.905
[40 of 100],400000,0.000,1.000,1.000,0.917
[41 of 100],410000,0.000,1.000,1.000,0.913
[42 of 100],420000,0.029,0.992,0.966,0.795
[43 of 100],430000,0.030,0.991,1.000,0.884
[44 of 100],440000,0.000,1.000,1.000,0.895
[45 of 100],450000,0.000,1.000,1.000,0.888
[46 of 100],460000,0.000,1.000,1.000,0.885
[47 of 100],470000,0.000,1.000,1.000,0.925
[48 of 100],480000,0.000,1.000,1.000,0.913
[49 of 100],490000,0.000,1.000,1.000,0.912
[50 of 100],500000,0.000,1.000,1.000,0.911
[51 of 100],510000,0.000,1.000,1.000,0.908
[52 of 100],520000,0.000,1.000,1.000,0.913
[53 of 100],530000,0.000,1.000,1.000,0.911
[54 of 100],540000,0.000,1.000,1.000,0.910
[55 of 100],550000,0.000,1.000,1.000,0.905
[56 of 100],560000,0.000,1.000,1.000,0.905
[57 of 100],570000,0.000,1.000,1.000,0.909
[58 of 100],580000,0.000,1.000,1.000,0.910
[59 of 100],590000,0.000,1.000,1.000,0.911
[60 of 100],600000,0.000,1.000,1.000,0.911
[61 of 100],610000,0.000,1.000,1.000,0.920
[62 of 100],620000,0.000,1.000,1.000,0.918
[63 of 100],630000,0.000,1.000,1.000,0.914
[64 of 100],640000,0.000,1.000,1.000,0.911
[65 of 100],650000,0.000,1.000,1.000,0.911
[66 of 100],660000,0.000,1.000,1.000,0.911
[67 of 100],670000,0.000,1.000,1.000,0.909
[68 of 100],680000,0.000,1.000,1.000,0.909
[69 of 100],690000,0.000,1.000,1.000,0.909
[70 of 100],700000,0.000,1.000,1.000,0.908
[71 of 100],710000,0.000,1.000,1.000,0.908
[72 of 100],720000,0.000,1.000,1.000,0.907
[73 of 100],730000,0.000,1.000,1.000,0.908
[74 of 100],740000,0.000,1.000,1.000,0.907
[75 of 100],750000,0.000,1.000,1.000,0.908
[76 of 100],760000,0.000,1.000,1.000,0.908
[77 of 100],770000,0.000,1.000,1.000,0.908
[78 of 100],780000,0.000,1.000,1.000,0.909
[79 of 100],790000,0.000,1.000,1.000,0.909
[80 of 100],800000,0.000,1.000,1.000,0.908
[81 of 100],810000,0.000,1.000,1.000,0.908
[82 of 100],820000,0.000,1.000,1.000,0.908
[83 of 100],830000,0.000,1.000,1.000,0.906
[84 of 100],840000,0.000,1.000,1.000,0.905
[85 of 100],850000,0.000,1.000,1.000,0.905
[86 of 100],860000,0.000,1.000,1.000,0.905
