Loading datasets...
Datasets loaded to GPU.
Worker 0/8: sweep 0acb79e7, 25/200 runs

[worker 0] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 7, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[93 of 100],930000,0.000,1.000,1.000,0.001
[94 of 100],940000,0.000,1.000,1.000,0.003
[95 of 100],950000,0.000,1.000,1.000,0.009
[96 of 100],960000,0.000,1.000,1.000,0.005
[97 of 100],970000,0.000,1.000,1.000,0.002
[98 of 100],980000,0.000,1.000,1.000,0.001
[99 of 100],990000,0.000,1.000,1.000,0.001
[100 of 100],1000000,0.000,1.000,1.000,0.001

[worker 0] Run 11/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 631, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.353,0.849,0.937,0.899
[2 of 100],20000,0.178,0.938,0.976,0.910
[3 of 100],30000,0.120,0.959,0.988,0.862
[4 of 100],40000,0.053,0.984,0.999,0.835
[5 of 100],50000,0.097,0.964,0.985,0.882
[6 of 100],60000,0.040,0.988,1.000,0.912
[7 of 100],70000,0.037,0.990,1.000,0.925
[8 of 100],80000,0.052,0.986,0.969,0.819
[9 of 100],90000,0.021,0.995,1.000,0.951
[10 of 100],100000,0.008,0.998,1.000,0.831
[11 of 100],110000,0.020,0.994,1.000,0.884
[12 of 100],120000,0.006,0.999,1.000,0.891
[13 of 100],130000,0.011,0.997,1.000,0.943
[14 of 100],140000,0.000,1.000,1.000,0.932
[15 of 100],150000,0.000,1.000,1.000,0.929
[16 of 100],160000,0.000,1.000,1.000,0.925
[17 of 100],170000,0.000,1.000,1.000,0.926
[18 of 100],180000,0.000,1.000,1.000,0.919
[19 of 100],190000,0.000,1.000,1.000,0.917
[20 of 100],200000,0.029,0.991,0.972,0.818
[21 of 100],210000,0.039,0.990,0.999,0.838
[22 of 100],220000,0.000,1.000,1.000,0.875
[23 of 100],230000,0.014,0.996,1.000,0.801
[24 of 100],240000,0.074,0.975,1.000,0.913
[25 of 100],250000,0.007,0.998,1.000,0.876
[26 of 100],260000,0.000,1.000,1.000,0.896
[27 of 100],270000,0.000,1.000,1.000,0.897
[28 of 100],280000,0.000,1.000,1.000,0.899
[29 of 100],290000,0.000,1.000,1.000,0.899
[30 of 100],300000,0.033,0.992,1.000,0.896
[31 of 100],310000,0.001,1.000,1.000,0.887
[32 of 100],320000,0.013,0.996,1.000,0.960
[33 of 100],330000,0.016,0.996,1.000,0.924
[34 of 100],340000,0.000,1.000,1.000,0.925
[35 of 100],350000,0.000,1.000,1.000,0.927
[36 of 100],360000,0.014,0.997,0.983,0.753
[37 of 100],370000,0.008,0.998,1.000,0.902
[38 of 100],380000,0.000,1.000,1.000,0.932
[39 of 100],390000,0.000,1.000,1.000,0.938
[40 of 100],400000,0.000,1.000,1.000,0.943
[41 of 100],410000,0.000,1.000,1.000,0.950
[42 of 100],420000,0.000,1.000,1.000,0.952
[43 of 100],430000,0.000,1.000,1.000,0.955
[44 of 100],440000,0.000,1.000,1.000,0.957
[45 of 100],450000,0.000,1.000,1.000,0.962
[46 of 100],460000,0.000,1.000,1.000,0.964
[47 of 100],470000,0.000,1.000,1.000,0.963
[48 of 100],480000,0.024,0.996,1.000,0.847
[49 of 100],490000,0.000,1.000,1.000,0.878
[50 of 100],500000,0.000,1.000,1.000,0.881
[51 of 100],510000,0.000,1.000,1.000,0.877
[52 of 100],520000,0.012,0.998,1.000,0.910
[53 of 100],530000,0.000,1.000,1.000,0.921
[54 of 100],540000,0.016,0.996,1.000,0.721
[55 of 100],550000,0.020,0.994,1.000,0.743
[56 of 100],560000,0.010,0.998,1.000,0.673
[57 of 100],570000,0.000,1.000,1.000,0.674
[58 of 100],580000,0.000,1.000,1.000,0.678
[59 of 100],590000,0.000,1.000,1.000,0.675
[60 of 100],600000,0.000,1.000,1.000,0.675
[61 of 100],610000,0.000,1.000,1.000,0.675
[62 of 100],620000,0.067,0.985,0.992,0.902
[63 of 100],630000,0.013,0.997,1.000,0.883
[64 of 100],640000,0.000,1.000,1.000,0.897
[65 of 100],650000,0.000,1.000,1.000,0.910
[66 of 100],660000,0.000,1.000,1.000,0.911
[67 of 100],670000,0.000,1.000,1.000,0.912
[68 of 100],680000,0.000,1.000,1.000,0.912
[69 of 100],690000,0.000,1.000,1.000,0.913
[70 of 100],700000,0.000,1.000,1.000,0.914
[71 of 100],710000,0.000,1.000,1.000,0.912
[72 of 100],720000,0.031,0.994,1.000,0.891
[73 of 100],730000,0.001,0.999,1.000,0.888
[74 of 100],740000,0.000,1.000,1.000,0.899
[75 of 100],750000,0.000,1.000,1.000,0.907
[76 of 100],760000,0.010,0.998,1.000,0.973
[77 of 100],770000,0.000,1.000,1.000,0.994
[78 of 100],780000,0.005,0.999,1.000,0.979
[79 of 100],790000,0.000,1.000,1.000,0.983
[80 of 100],800000,0.000,1.000,1.000,0.981
[81 of 100],810000,0.018,0.996,1.000,0.895
[82 of 100],820000,0.002,1.000,1.000,0.912
[83 of 100],830000,0.000,1.000,1.000,0.909
[84 of 100],840000,0.000,1.000,1.000,0.906
[85 of 100],850000,0.000,1.000,1.000,0.908
[86 of 100],860000,0.000,1.000,1.000,0.910
[87 of 100],870000,0.000,1.000,1.000,0.914
[88 of 100],880000,0.000,1.000,1.000,0.909
[89 of 100],890000,0.000,1.000,1.000,0.910
[90 of 100],900000,0.013,0.998,1.000,0.858
[91 of 100],910000,0.000,1.000,1.000,0.875
[92 of 100],920000,0.003,0.999,1.000,0.951
[93 of 100],930000,0.006,0.999,1.000,0.882
[94 of 100],940000,0.000,1.000,1.000,0.871
[95 of 100],950000,0.001,1.000,1.000,0.891
[96 of 100],960000,0.000,1.000,1.000,0.891
[97 of 100],970000,0.000,1.000,1.000,0.892
[98 of 100],980000,0.000,1.000,1.000,0.892
[99 of 100],990000,0.000,1.000,1.000,0.892
[100 of 100],1000000,0.000,1.000,1.000,0.892

[worker 0] Run 12/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 821, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.206,0.919,1.000,0.819
[2 of 100],20000,0.182,0.935,0.988,0.922
[3 of 100],30000,0.074,0.978,0.999,0.793
[4 of 100],40000,0.005,0.999,1.000,0.654
[5 of 100],50000,0.034,0.989,1.000,0.627
[6 of 100],60000,0.013,0.996,0.999,0.770
[7 of 100],70000,0.009,0.998,1.000,0.759
[8 of 100],80000,0.026,0.994,0.999,0.987
[9 of 100],90000,0.006,0.998,1.000,0.962
[10 of 100],100000,0.077,0.973,0.999,0.001
[11 of 100],110000,0.009,0.997,1.000,0.029
[12 of 100],120000,0.000,1.000,1.000,0.018
[13 of 100],130000,0.000,1.000,1.000,0.018
[14 of 100],140000,0.000,1.000,1.000,0.018
[15 of 100],150000,0.075,0.975,0.999,0.753
[16 of 100],160000,0.004,0.999,0.999,0.770
[17 of 100],170000,0.019,0.996,0.987,0.857
[18 of 100],180000,0.003,0.999,1.000,0.870
[19 of 100],190000,0.000,1.000,1.000,0.876
[20 of 100],200000,0.000,1.000,1.000,0.879
[21 of 100],210000,0.000,1.000,1.000,0.880
[22 of 100],220000,0.000,1.000,1.000,0.882
[23 of 100],230000,0.000,1.000,1.000,0.883
[24 of 100],240000,0.000,1.000,1.000,0.893
[25 of 100],250000,0.000,1.000,1.000,0.910
[26 of 100],260000,0.000,1.000,1.000,0.914
[27 of 100],270000,0.000,1.000,1.000,0.908
[28 of 100],280000,0.000,1.000,1.000,0.903
[29 of 100],290000,0.000,1.000,1.000,0.899
[30 of 100],300000,0.026,0.994,0.999,0.831
[31 of 100],310000,0.007,0.998,0.994,0.037
[32 of 100],320000,0.110,0.959,1.000,0.001
[33 of 100],330000,0.001,1.000,1.000,0.003
[34 of 100],340000,0.000,1.000,1.000,0.003
[35 of 100],350000,0.000,1.000,1.000,0.003
[36 of 100],360000,0.000,1.000,1.000,0.003
[37 of 100],370000,0.000,1.000,1.000,0.003
[38 of 100],380000,0.000,1.000,1.000,0.001
[39 of 100],390000,0.000,1.000,1.000,0.000
[40 of 100],400000,0.000,1.000,1.000,0.000
[41 of 100],410000,0.000,1.000,1.000,0.000
[42 of 100],420000,0.011,0.998,0.999,0.056
[43 of 100],430000,0.007,0.998,0.999,0.863
[44 of 100],440000,0.000,1.000,1.000,0.845
[45 of 100],450000,0.000,1.000,1.000,0.829
[46 of 100],460000,0.008,0.998,1.000,0.000
[47 of 100],470000,0.000,1.000,1.000,0.000
[48 of 100],480000,0.000,1.000,1.000,0.000
[49 of 100],490000,0.000,1.000,1.000,0.000
[50 of 100],500000,0.000,1.000,1.000,0.000
[51 of 100],510000,0.000,1.000,1.000,0.000
[52 of 100],520000,0.003,0.999,1.000,0.000
[53 of 100],530000,0.004,0.999,1.000,0.016
[54 of 100],540000,0.000,1.000,1.000,0.172
[55 of 100],550000,0.000,1.000,1.000,0.227
[56 of 100],560000,0.000,1.000,1.000,0.292
[57 of 100],570000,0.000,1.000,1.000,0.376
[58 of 100],580000,0.000,1.000,1.000,0.440
[59 of 100],590000,0.000,1.000,1.000,0.490
[60 of 100],600000,0.000,1.000,1.000,0.519
[61 of 100],610000,0.000,1.000,1.000,0.537
[62 of 100],620000,0.000,1.000,1.000,0.556
[63 of 100],630000,0.000,1.000,1.000,0.566
[64 of 100],640000,0.000,1.000,1.000,0.567
[65 of 100],650000,0.000,1.000,1.000,0.567
[66 of 100],660000,0.000,1.000,1.000,0.570
[67 of 100],670000,0.000,1.000,1.000,0.572
[68 of 100],680000,0.000,1.000,1.000,0.571
[69 of 100],690000,0.000,1.000,1.000,0.570
[70 of 100],700000,0.000,1.000,1.000,0.565
[71 of 100],710000,0.000,1.000,1.000,0.561
[72 of 100],720000,0.000,1.000,1.000,0.563
[73 of 100],730000,0.000,1.000,1.000,0.561
[74 of 100],740000,0.000,1.000,1.000,0.563
[75 of 100],750000,0.000,1.000,1.000,0.562
[76 of 100],760000,0.000,1.000,1.000,0.562
[77 of 100],770000,0.000,1.000,1.000,0.560
[78 of 100],780000,0.000,1.000,1.000,0.560
[79 of 100],790000,0.000,1.000,1.000,0.561
[80 of 100],800000,0.000,1.000,1.000,0.561
[81 of 100],810000,0.000,1.000,1.000,0.562
[82 of 100],820000,0.000,1.000,1.000,0.568
[83 of 100],830000,0.000,1.000,1.000,0.562
[84 of 100],840000,0.000,1.000,1.000,0.562
[85 of 100],850000,0.000,1.000,1.000,0.562
[86 of 100],860000,0.000,1.000,1.000,0.562
[87 of 100],870000,0.000,1.000,1.000,0.563
[88 of 100],880000,0.000,1.000,1.000,0.562
[89 of 100],890000,0.000,1.000,1.000,0.563
[90 of 100],900000,0.000,1.000,1.000,0.564
[91 of 100],910000,0.000,1.000,1.000,0.564
[92 of 100],920000,0.000,1.000,1.000,0.563
[93 of 100],930000,0.000,1.000,1.000,0.565
[94 of 100],940000,0.000,1.000,1.000,0.565
[95 of 100],950000,0.000,1.000,1.000,0.565
[96 of 100],960000,0.000,1.000,1.000,0.565
[97 of 100],970000,0.000,1.000,1.000,0.567
[98 of 100],980000,0.000,1.000,1.000,0.565
[99 of 100],990000,0.000,1.000,1.000,0.567
[100 of 100],1000000,0.000,1.000,1.000,0.565

[worker 0] Run 13/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 997, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.261,0.890,0.983,0.889
[2 of 100],20000,0.043,0.987,0.999,0.993
[3 of 100],30000,0.089,0.974,0.944,0.887
[4 of 100],40000,0.060,0.981,1.000,0.960
[5 of 100],50000,0.015,0.996,1.000,0.906
[6 of 100],60000,0.007,0.998,1.000,0.906
[7 of 100],70000,0.013,0.996,1.000,0.994
[8 of 100],80000,0.027,0.992,0.989,0.777
[9 of 100],90000,0.003,0.999,1.000,0.883
[10 of 100],100000,0.031,0.991,1.000,0.965
[11 of 100],110000,0.004,0.999,1.000,0.963
[12 of 100],120000,0.000,1.000,1.000,0.968
[13 of 100],130000,0.000,1.000,1.000,0.969
[14 of 100],140000,0.000,1.000,1.000,0.974
[15 of 100],150000,0.000,1.000,1.000,0.977
[16 of 100],160000,0.032,0.990,0.999,0.913
[17 of 100],170000,0.017,0.996,1.000,0.951
[18 of 100],180000,0.000,1.000,1.000,0.959
[19 of 100],190000,0.000,1.000,1.000,0.959
[20 of 100],200000,0.000,1.000,1.000,0.959
[21 of 100],210000,0.000,1.000,1.000,0.959
[22 of 100],220000,0.000,1.000,1.000,0.959
[23 of 100],230000,0.000,1.000,1.000,0.959
[24 of 100],240000,0.000,1.000,1.000,0.959
[25 of 100],250000,0.000,1.000,1.000,0.959
[26 of 100],260000,0.000,1.000,1.000,0.959
[27 of 100],270000,0.000,1.000,1.000,0.959
[28 of 100],280000,0.000,1.000,1.000,0.959
[29 of 100],290000,0.000,1.000,1.000,0.959
[30 of 100],300000,0.000,1.000,1.000,0.959
[31 of 100],310000,0.000,1.000,1.000,0.959
[32 of 100],320000,0.000,1.000,1.000,0.959
[33 of 100],330000,0.000,1.000,1.000,0.959
[34 of 100],340000,0.030,0.994,1.000,0.780
[35 of 100],350000,0.000,1.000,1.000,0.811
[36 of 100],360000,0.000,1.000,1.000,0.860
[37 of 100],370000,0.000,1.000,1.000,0.829
[38 of 100],380000,0.000,1.000,1.000,0.827
[39 of 100],390000,0.000,1.000,1.000,0.825
[40 of 100],400000,0.000,1.000,1.000,0.828
[41 of 100],410000,0.000,1.000,1.000,0.829
[42 of 100],420000,0.033,0.991,0.998,0.753
[43 of 100],430000,0.001,1.000,1.000,0.829
[44 of 100],440000,0.000,1.000,1.000,0.833
[45 of 100],450000,0.000,1.000,1.000,0.826
[46 of 100],460000,0.000,1.000,1.000,0.840
[47 of 100],470000,0.041,0.990,1.000,0.000
[48 of 100],480000,0.000,1.000,1.000,0.001
[49 of 100],490000,0.007,0.998,1.000,0.288
[50 of 100],500000,0.000,1.000,1.000,0.469
[51 of 100],510000,0.212,0.888,1.000,0.495
[52 of 100],520000,0.010,0.997,0.925,0.896
[53 of 100],530000,0.030,0.990,1.000,0.336
[54 of 100],540000,0.000,1.000,1.000,0.012
[55 of 100],550000,0.009,0.997,1.000,0.000
[56 of 100],560000,0.000,1.000,1.000,0.000
[57 of 100],570000,0.000,1.000,1.000,0.000
[58 of 100],580000,0.000,1.000,1.000,0.000
[59 of 100],590000,0.000,1.000,1.000,0.000
[60 of 100],600000,0.000,1.000,1.000,0.000
[61 of 100],610000,0.000,1.000,1.000,0.000
[62 of 100],620000,0.425,0.771,0.740,0.529
[63 of 100],630000,0.432,0.778,0.896,0.888
[64 of 100],640000,0.128,0.958,0.994,1.000
[65 of 100],650000,0.007,0.999,1.000,1.000
[66 of 100],660000,0.101,0.963,0.998,1.000
[67 of 100],670000,0.001,1.000,1.000,0.992
[68 of 100],680000,0.000,1.000,1.000,0.996
[69 of 100],690000,0.000,1.000,1.000,0.999
[70 of 100],700000,0.000,1.000,1.000,1.000
[71 of 100],710000,0.362,0.837,0.880,0.723
[72 of 100],720000,0.264,0.881,0.983,0.475
[73 of 100],730000,0.017,0.994,1.000,0.022
[74 of 100],740000,0.000,1.000,1.000,0.054
[75 of 100],750000,0.025,0.995,1.000,0.050
[76 of 100],760000,0.000,1.000,1.000,0.053
[77 of 100],770000,0.000,1.000,1.000,0.050
[78 of 100],780000,0.000,1.000,1.000,0.056
[79 of 100],790000,0.000,1.000,1.000,0.058
[80 of 100],800000,0.000,1.000,1.000,0.059
[81 of 100],810000,0.000,1.000,1.000,0.063
[82 of 100],820000,0.000,1.000,1.000,0.062
[83 of 100],830000,0.000,1.000,1.000,0.055
[84 of 100],840000,0.000,1.000,1.000,0.059
[85 of 100],850000,0.000,1.000,1.000,0.053
[86 of 100],860000,0.000,1.000,1.000,0.050
[87 of 100],870000,0.011,0.998,1.000,0.006
[88 of 100],880000,0.000,1.000,1.000,0.004
[89 of 100],890000,0.000,1.000,1.000,0.001
[90 of 100],900000,0.000,1.000,1.000,0.001
[91 of 100],910000,0.000,1.000,1.000,0.001
[92 of 100],920000,0.000,1.000,1.000,0.003
[93 of 100],930000,0.000,1.000,1.000,0.001
[94 of 100],940000,0.015,0.996,1.000,0.743
[95 of 100],950000,0.000,1.000,1.000,0.753
[96 of 100],960000,0.000,1.000,1.000,0.757
[97 of 100],970000,0.000,1.000,1.000,0.768
[98 of 100],980000,0.000,1.000,1.000,0.843
[99 of 100],990000,0.012,0.997,0.999,0.536
[100 of 100],1000000,0.001,1.000,1.000,0.194

[worker 0] Run 14/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 71, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.231,0.912,0.966,0.725
[2 of 100],20000,0.055,0.988,1.000,0.874
[3 of 100],30000,0.035,0.992,1.000,0.934
[4 of 100],40000,0.007,0.999,1.000,0.927
[5 of 100],50000,0.006,0.999,0.995,0.959
[6 of 100],60000,0.015,0.996,1.000,0.688
[7 of 100],70000,0.002,1.000,1.000,0.685
[8 of 100],80000,0.032,0.993,0.999,0.963
[9 of 100],90000,0.005,0.999,0.999,0.917
[10 of 100],100000,0.004,0.999,1.000,0.939
[11 of 100],110000,0.008,0.998,0.974,0.986
[12 of 100],120000,0.008,0.998,1.000,0.963
[13 of 100],130000,0.001,1.000,1.000,0.966
[14 of 100],140000,0.000,1.000,1.000,0.966
[15 of 100],150000,0.000,1.000,1.000,0.966
[16 of 100],160000,0.001,1.000,1.000,0.841
[17 of 100],170000,0.000,1.000,1.000,0.845
[18 of 100],180000,0.000,1.000,1.000,0.851
[19 of 100],190000,0.000,1.000,1.000,0.853
[20 of 100],200000,0.000,1.000,1.000,0.855
[21 of 100],210000,0.000,1.000,1.000,0.854
[22 of 100],220000,0.000,1.000,1.000,0.858
[23 of 100],230000,0.000,1.000,1.000,0.859
[24 of 100],240000,0.000,1.000,1.000,0.859
[25 of 100],250000,0.000,1.000,1.000,0.859
[26 of 100],260000,0.000,1.000,1.000,0.859
[27 of 100],270000,0.000,1.000,1.000,0.859
[28 of 100],280000,0.000,1.000,1.000,0.859
[29 of 100],290000,0.000,1.000,1.000,0.859
[30 of 100],300000,0.000,1.000,1.000,0.859
[31 of 100],310000,0.000,1.000,1.000,0.859
[32 of 100],320000,0.000,1.000,1.000,0.859
[33 of 100],330000,0.000,1.000,1.000,0.863
[34 of 100],340000,0.001,1.000,1.000,0.959
[35 of 100],350000,0.051,0.989,1.000,0.652
[36 of 100],360000,0.000,1.000,1.000,0.748
[37 of 100],370000,0.001,1.000,1.000,0.473
[38 of 100],380000,0.000,1.000,1.000,0.543
[39 of 100],390000,0.011,0.998,1.000,0.783
[40 of 100],400000,0.002,0.999,1.000,0.674
[41 of 100],410000,0.002,0.999,1.000,0.665
[42 of 100],420000,0.001,1.000,1.000,0.620
[43 of 100],430000,0.000,1.000,1.000,0.604
[44 of 100],440000,0.000,1.000,1.000,0.603
[45 of 100],450000,0.000,1.000,1.000,0.599
[46 of 100],460000,0.015,0.997,1.000,0.776
[47 of 100],470000,0.001,1.000,0.998,0.658
[48 of 100],480000,0.011,0.997,1.000,0.838
[49 of 100],490000,0.001,1.000,1.000,0.838
[50 of 100],500000,0.000,1.000,1.000,0.831
[51 of 100],510000,0.000,1.000,1.000,0.827
[52 of 100],520000,0.000,1.000,1.000,0.828
[53 of 100],530000,0.000,1.000,1.000,0.826
[54 of 100],540000,0.000,1.000,1.000,0.829
[55 of 100],550000,0.000,1.000,1.000,0.828
[56 of 100],560000,0.000,1.000,1.000,0.827
[57 of 100],570000,0.000,1.000,1.000,0.828
[58 of 100],580000,0.000,1.000,1.000,0.830
[59 of 100],590000,0.000,1.000,1.000,0.838
[60 of 100],600000,0.000,1.000,1.000,0.836
[61 of 100],610000,0.000,1.000,1.000,0.838
[62 of 100],620000,0.000,1.000,1.000,0.839
[63 of 100],630000,0.000,1.000,1.000,0.842
[64 of 100],640000,0.000,1.000,1.000,0.844
[65 of 100],650000,0.008,0.999,0.968,0.823
[66 of 100],660000,0.025,0.993,1.000,0.967
[67 of 100],670000,0.005,0.999,1.000,0.967
[68 of 100],680000,0.000,1.000,1.000,0.960
[69 of 100],690000,0.000,1.000,1.000,0.964
[70 of 100],700000,0.000,1.000,1.000,0.964
[71 of 100],710000,0.045,0.990,1.000,0.870
[72 of 100],720000,0.001,1.000,1.000,0.880
[73 of 100],730000,0.000,1.000,1.000,0.863
[74 of 100],740000,0.001,1.000,1.000,0.803
[75 of 100],750000,0.000,1.000,1.000,0.808
[76 of 100],760000,0.002,0.999,1.000,0.803
[77 of 100],770000,0.000,1.000,1.000,0.792
[78 of 100],780000,0.000,1.000,1.000,0.790
[79 of 100],790000,0.000,1.000,1.000,0.791
[80 of 100],800000,0.000,1.000,1.000,0.792
[81 of 100],810000,0.000,1.000,1.000,0.793
[82 of 100],820000,0.000,1.000,1.000,0.795
[83 of 100],830000,0.000,1.000,1.000,0.787
[84 of 100],840000,0.000,1.000,1.000,0.790
[85 of 100],850000,0.000,1.000,1.000,0.792
[86 of 100],860000,0.000,1.000,1.000,0.789
[87 of 100],870000,0.000,1.000,1.000,0.790
[88 of 100],880000,0.000,1.000,1.000,0.795
[89 of 100],890000,0.000,1.000,1.000,0.797
[90 of 100],900000,0.000,1.000,1.000,0.797
[91 of 100],910000,0.000,1.000,1.000,0.798
[92 of 100],920000,0.000,1.000,1.000,0.798
[93 of 100],930000,0.000,1.000,1.000,0.799
[94 of 100],940000,0.000,1.000,1.000,0.692
[95 of 100],950000,0.000,1.000,1.000,0.692
[96 of 100],960000,0.000,1.000,1.000,0.694
[97 of 100],970000,0.000,1.000,1.000,0.694
[98 of 100],980000,0.000,1.000,1.000,0.695
[99 of 100],990000,0.000,1.000,1.000,0.697
[100 of 100],1000000,0.000,1.000,1.000,0.699

[worker 0] Run 15/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 233, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.210,0.927,0.980,0.881
[2 of 100],20000,0.019,0.999,1.000,0.916
[3 of 100],30000,0.059,0.984,0.999,0.945
[4 of 100],40000,0.006,1.000,1.000,0.928
[5 of 100],50000,0.006,0.999,1.000,0.877
[6 of 100],60000,0.004,1.000,1.000,0.733
[7 of 100],70000,0.001,1.000,1.000,0.742
[8 of 100],80000,0.001,1.000,1.000,0.744
[9 of 100],90000,0.001,1.000,1.000,0.747
[10 of 100],100000,0.001,1.000,1.000,0.747
[11 of 100],110000,0.000,1.000,1.000,0.817
[12 of 100],120000,0.000,1.000,1.000,0.786
[13 of 100],130000,0.000,1.000,1.000,0.776
[14 of 100],140000,0.000,1.000,1.000,0.772
[15 of 100],150000,0.000,1.000,1.000,0.769
[16 of 100],160000,0.048,0.988,1.000,0.867
[17 of 100],170000,0.001,1.000,1.000,0.826
[18 of 100],180000,0.000,1.000,1.000,0.793
[19 of 100],190000,0.000,1.000,1.000,0.769
[20 of 100],200000,0.000,1.000,1.000,0.745
[21 of 100],210000,0.031,0.993,1.000,0.891
[22 of 100],220000,0.001,1.000,1.000,0.866
[23 of 100],230000,0.001,1.000,1.000,0.773
[24 of 100],240000,0.000,1.000,1.000,0.818
[25 of 100],250000,0.000,1.000,1.000,0.790
[26 of 100],260000,0.000,1.000,1.000,0.818
[27 of 100],270000,0.000,1.000,1.000,0.821
[28 of 100],280000,0.000,1.000,1.000,0.824
[29 of 100],290000,0.000,1.000,1.000,0.826
[30 of 100],300000,0.000,1.000,1.000,0.826
[31 of 100],310000,0.000,1.000,1.000,0.830
[32 of 100],320000,0.000,1.000,1.000,0.830
[33 of 100],330000,0.000,1.000,1.000,0.824
[34 of 100],340000,0.013,0.996,0.923,0.497
[35 of 100],350000,0.014,0.997,1.000,0.931
[36 of 100],360000,0.003,0.999,1.000,0.969
[37 of 100],370000,0.000,1.000,1.000,0.980
[38 of 100],380000,0.001,1.000,1.000,0.944
[39 of 100],390000,0.001,1.000,1.000,0.920
[40 of 100],400000,0.000,1.000,1.000,0.983
[41 of 100],410000,0.000,1.000,1.000,0.978
[42 of 100],420000,0.001,1.000,1.000,0.905
[43 of 100],430000,0.006,0.999,1.000,0.996
[44 of 100],440000,0.000,1.000,1.000,0.997
[45 of 100],450000,0.000,1.000,1.000,0.997
[46 of 100],460000,0.001,1.000,1.000,0.999
[47 of 100],470000,0.000,1.000,1.000,0.998
[48 of 100],480000,0.000,1.000,1.000,0.998
[49 of 100],490000,0.001,1.000,1.000,0.995
[50 of 100],500000,0.000,1.000,1.000,0.988
[51 of 100],510000,0.000,1.000,1.000,0.987
[52 of 100],520000,0.000,1.000,1.000,0.987
[53 of 100],530000,0.000,1.000,1.000,0.987
[54 of 100],540000,0.000,1.000,1.000,0.988
[55 of 100],550000,0.000,1.000,1.000,0.988
[56 of 100],560000,0.011,0.997,1.000,0.968
[57 of 100],570000,0.000,1.000,1.000,0.972
[58 of 100],580000,0.000,1.000,1.000,0.973
[59 of 100],590000,0.000,1.000,1.000,0.975
[60 of 100],600000,0.000,1.000,1.000,0.978
[61 of 100],610000,0.000,1.000,1.000,0.979
[62 of 100],620000,0.000,1.000,1.000,0.981
[63 of 100],630000,0.000,1.000,1.000,0.981
[64 of 100],640000,0.000,1.000,1.000,0.984
[65 of 100],650000,0.001,1.000,1.000,0.998
[66 of 100],660000,0.000,1.000,1.000,0.935
[67 of 100],670000,0.004,0.999,1.000,0.881
[68 of 100],680000,0.000,1.000,1.000,0.893
[69 of 100],690000,0.000,1.000,1.000,0.896
[70 of 100],700000,0.000,1.000,1.000,0.899
[71 of 100],710000,0.014,0.997,1.000,0.887
[72 of 100],720000,0.000,1.000,1.000,0.889
[73 of 100],730000,0.000,1.000,1.000,0.890
[74 of 100],740000,0.000,1.000,1.000,0.892
[75 of 100],750000,0.000,1.000,1.000,0.892
[76 of 100],760000,0.001,1.000,1.000,0.906
[77 of 100],770000,0.000,1.000,1.000,0.895
[78 of 100],780000,0.000,1.000,1.000,0.890
[79 of 100],790000,0.000,1.000,1.000,0.889
[80 of 100],800000,0.000,1.000,1.000,0.889
[81 of 100],810000,0.000,1.000,1.000,0.890
[82 of 100],820000,0.000,1.000,1.000,0.890
[83 of 100],830000,0.000,1.000,1.000,0.892
[84 of 100],840000,0.007,0.998,1.000,0.757
[85 of 100],850000,0.000,1.000,1.000,0.746
[86 of 100],860000,0.000,1.000,1.000,0.743
[87 of 100],870000,0.004,0.999,1.000,0.921
[88 of 100],880000,0.000,1.000,1.000,0.895
[89 of 100],890000,0.000,1.000,1.000,0.892
