Loading datasets...
Datasets loaded to GPU.
Worker 4/8: sweep 0acb79e7, 25/200 runs

[worker 4] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 71, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[65 of 100],650000,0.000,1.000,1.000,0.846
[66 of 100],660000,0.023,0.995,1.000,0.954
[67 of 100],670000,0.000,1.000,1.000,0.940
[68 of 100],680000,0.001,0.999,1.000,0.999
[69 of 100],690000,0.000,1.000,1.000,0.999
[70 of 100],700000,0.000,1.000,1.000,0.999
[71 of 100],710000,0.000,1.000,1.000,0.999
[72 of 100],720000,0.000,1.000,1.000,0.999
[73 of 100],730000,0.000,1.000,1.000,0.999
[74 of 100],740000,0.000,1.000,1.000,0.999
[75 of 100],750000,0.000,1.000,1.000,0.999
[76 of 100],760000,0.010,0.998,1.000,0.593
[77 of 100],770000,0.000,1.000,1.000,0.580
[78 of 100],780000,0.000,1.000,1.000,0.576
[79 of 100],790000,0.000,1.000,1.000,0.568
[80 of 100],800000,0.000,1.000,1.000,0.557
[81 of 100],810000,0.000,1.000,1.000,0.550
[82 of 100],820000,0.000,1.000,1.000,0.548
[83 of 100],830000,0.000,1.000,1.000,0.546
[84 of 100],840000,0.000,1.000,1.000,0.542
[85 of 100],850000,0.000,1.000,1.000,0.539
[86 of 100],860000,0.000,1.000,1.000,0.539
[87 of 100],870000,0.000,1.000,1.000,0.534
[88 of 100],880000,0.000,1.000,1.000,0.534
[89 of 100],890000,0.000,1.000,1.000,0.532
[90 of 100],900000,0.000,1.000,1.000,0.530
[91 of 100],910000,0.000,1.000,1.000,0.528
[92 of 100],920000,0.000,1.000,1.000,0.527
[93 of 100],930000,0.000,1.000,1.000,0.527
[94 of 100],940000,0.000,1.000,1.000,0.529
[95 of 100],950000,0.000,1.000,1.000,0.527
[96 of 100],960000,0.000,1.000,1.000,0.522
[97 of 100],970000,0.000,1.000,1.000,0.520
[98 of 100],980000,0.000,1.000,1.000,0.518
[99 of 100],990000,0.000,1.000,1.000,0.517
[100 of 100],1000000,0.000,1.000,1.000,0.517

[worker 4] Run 16/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 491, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.222,0.921,0.999,0.906
[2 of 100],20000,0.027,0.997,1.000,0.894
[3 of 100],30000,0.022,0.995,1.000,0.756
[4 of 100],40000,0.004,1.000,1.000,0.754
[5 of 100],50000,0.036,0.991,0.995,0.965
[6 of 100],60000,0.006,0.999,0.998,0.951
[7 of 100],70000,0.014,0.996,1.000,0.812
[8 of 100],80000,0.006,0.999,1.000,0.826
[9 of 100],90000,0.001,1.000,1.000,0.840
[10 of 100],100000,0.001,1.000,1.000,0.846
[11 of 100],110000,0.011,0.997,1.000,0.882
[12 of 100],120000,0.003,1.000,1.000,0.892
[13 of 100],130000,0.001,1.000,1.000,0.880
[14 of 100],140000,0.000,1.000,1.000,0.874
[15 of 100],150000,0.000,1.000,1.000,0.867
[16 of 100],160000,0.001,1.000,1.000,0.889
[17 of 100],170000,0.000,1.000,1.000,0.889
[18 of 100],180000,0.000,1.000,1.000,0.894
[19 of 100],190000,0.000,1.000,1.000,0.890
[20 of 100],200000,0.000,1.000,1.000,0.888
[21 of 100],210000,0.000,1.000,1.000,0.887
[22 of 100],220000,0.000,1.000,1.000,0.888
[23 of 100],230000,0.000,1.000,1.000,0.888
[24 of 100],240000,0.000,1.000,1.000,0.887
[25 of 100],250000,0.000,1.000,1.000,0.887
[26 of 100],260000,0.000,1.000,1.000,0.883
[27 of 100],270000,0.000,1.000,1.000,0.882
[28 of 100],280000,0.000,1.000,1.000,0.881
[29 of 100],290000,0.000,1.000,1.000,0.883
[30 of 100],300000,0.000,1.000,1.000,0.881
[31 of 100],310000,0.000,1.000,1.000,0.881
[32 of 100],320000,0.000,1.000,1.000,0.882
[33 of 100],330000,0.000,1.000,1.000,0.881
[34 of 100],340000,0.000,1.000,1.000,0.880
[35 of 100],350000,0.000,1.000,1.000,0.879
[36 of 100],360000,0.000,1.000,1.000,0.879
[37 of 100],370000,0.000,1.000,1.000,0.880
[38 of 100],380000,0.000,1.000,1.000,0.880
[39 of 100],390000,0.088,0.987,0.982,0.928
[40 of 100],400000,0.009,0.998,1.000,1.000
[41 of 100],410000,0.000,1.000,0.999,0.998
[42 of 100],420000,0.010,0.998,1.000,0.998
[43 of 100],430000,0.000,1.000,1.000,0.998
[44 of 100],440000,0.000,1.000,1.000,0.998
[45 of 100],450000,0.001,0.999,1.000,0.998
[46 of 100],460000,0.000,1.000,1.000,0.998
[47 of 100],470000,0.000,1.000,1.000,0.998
[48 of 100],480000,0.000,1.000,1.000,0.998
[49 of 100],490000,0.006,0.999,0.987,0.824
[50 of 100],500000,0.019,0.997,1.000,0.985
[51 of 100],510000,0.000,1.000,1.000,0.976
[52 of 100],520000,0.000,1.000,1.000,0.978
[53 of 100],530000,0.000,1.000,1.000,0.982
[54 of 100],540000,0.000,1.000,1.000,0.983
[55 of 100],550000,0.000,1.000,1.000,0.983
[56 of 100],560000,0.000,1.000,1.000,0.993
[57 of 100],570000,0.000,1.000,1.000,0.993
[58 of 100],580000,0.000,1.000,1.000,0.993
[59 of 100],590000,0.000,1.000,1.000,0.980
[60 of 100],600000,0.000,1.000,1.000,0.984
[61 of 100],610000,0.000,1.000,1.000,0.985
[62 of 100],620000,0.000,1.000,1.000,0.994
[63 of 100],630000,0.000,1.000,1.000,0.992
[64 of 100],640000,0.000,1.000,1.000,0.991
[65 of 100],650000,0.000,1.000,1.000,0.993
[66 of 100],660000,0.000,1.000,1.000,0.994
[67 of 100],670000,0.000,1.000,1.000,0.994
[68 of 100],680000,0.000,1.000,1.000,0.994
[69 of 100],690000,0.000,1.000,1.000,0.994
[70 of 100],700000,0.000,1.000,1.000,0.994
[71 of 100],710000,0.000,1.000,1.000,0.994
[72 of 100],720000,0.000,1.000,1.000,0.994
[73 of 100],730000,0.000,1.000,1.000,0.994
[74 of 100],740000,0.000,1.000,1.000,0.994
[75 of 100],750000,0.000,1.000,1.000,0.994
[76 of 100],760000,0.000,1.000,1.000,0.994
[77 of 100],770000,0.000,1.000,1.000,0.995
[78 of 100],780000,0.000,1.000,1.000,0.995
[79 of 100],790000,0.000,1.000,1.000,0.995
[80 of 100],800000,0.000,1.000,1.000,0.995
[81 of 100],810000,0.000,1.000,1.000,0.995
[82 of 100],820000,0.000,1.000,1.000,0.996
[83 of 100],830000,0.000,1.000,1.000,0.996
[84 of 100],840000,0.000,1.000,1.000,0.996
[85 of 100],850000,0.000,1.000,1.000,0.996
[86 of 100],860000,0.000,1.000,1.000,0.996
[87 of 100],870000,0.029,0.995,0.986,0.921
[88 of 100],880000,0.006,0.998,1.000,0.991
[89 of 100],890000,0.000,1.000,1.000,0.983
[90 of 100],900000,0.000,1.000,1.000,0.980
[91 of 100],910000,0.000,1.000,1.000,0.980
[92 of 100],920000,0.000,1.000,1.000,0.979
[93 of 100],930000,0.000,1.000,1.000,0.981
[94 of 100],940000,0.005,0.999,1.000,0.984
[95 of 100],950000,0.002,0.999,1.000,0.842
[96 of 100],960000,0.002,0.999,1.000,0.752
[97 of 100],970000,0.000,1.000,1.000,0.766
[98 of 100],980000,0.000,1.000,1.000,0.766
[99 of 100],990000,0.000,1.000,1.000,0.766
[100 of 100],1000000,0.000,1.000,1.000,0.775

[worker 4] Run 17/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 677, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.196,0.928,0.971,0.964
[2 of 100],20000,0.028,0.996,1.000,0.877
[3 of 100],30000,0.015,0.998,1.000,0.952
[4 of 100],40000,0.004,1.000,1.000,0.933
[5 of 100],50000,0.030,0.993,1.000,0.999
[6 of 100],60000,0.002,1.000,1.000,0.999
[7 of 100],70000,0.001,1.000,1.000,0.999
[8 of 100],80000,0.015,0.996,0.991,0.843
[9 of 100],90000,0.007,0.998,0.992,0.925
[10 of 100],100000,0.005,0.999,1.000,0.793
[11 of 100],110000,0.009,0.998,1.000,0.872
[12 of 100],120000,0.001,1.000,1.000,0.887
[13 of 100],130000,0.000,1.000,1.000,0.887
[14 of 100],140000,0.000,1.000,1.000,0.885
[15 of 100],150000,0.000,1.000,1.000,0.886
[16 of 100],160000,0.001,1.000,1.000,0.894
[17 of 100],170000,0.000,1.000,1.000,0.895
[18 of 100],180000,0.000,1.000,1.000,0.894
[19 of 100],190000,0.000,1.000,1.000,0.894
[20 of 100],200000,0.000,1.000,1.000,0.892
[21 of 100],210000,0.000,1.000,1.000,0.892
[22 of 100],220000,0.000,1.000,1.000,0.892
[23 of 100],230000,0.000,1.000,1.000,0.892
[24 of 100],240000,0.000,1.000,1.000,0.892
[25 of 100],250000,0.000,1.000,1.000,0.892
[26 of 100],260000,0.000,1.000,1.000,0.893
[27 of 100],270000,0.000,1.000,1.000,0.893
[28 of 100],280000,0.000,1.000,1.000,0.893
[29 of 100],290000,0.000,1.000,1.000,0.893
[30 of 100],300000,0.000,1.000,1.000,0.893
[31 of 100],310000,0.000,1.000,1.000,0.893
[32 of 100],320000,0.000,1.000,1.000,0.893
[33 of 100],330000,0.000,1.000,1.000,0.893
[34 of 100],340000,0.048,0.993,0.925,0.950
[35 of 100],350000,0.028,0.992,0.999,0.999
[36 of 100],360000,0.000,1.000,1.000,1.000
[37 of 100],370000,0.009,0.999,1.000,1.000
[38 of 100],380000,0.000,1.000,1.000,1.000
[39 of 100],390000,0.009,0.998,1.000,0.883
[40 of 100],400000,0.001,1.000,1.000,0.885
[41 of 100],410000,0.000,1.000,1.000,0.883
[42 of 100],420000,0.000,1.000,1.000,0.898
[43 of 100],430000,0.000,1.000,1.000,0.892
[44 of 100],440000,0.017,0.996,1.000,0.837
[45 of 100],450000,0.001,1.000,1.000,0.845
[46 of 100],460000,0.000,1.000,1.000,0.847
[47 of 100],470000,0.000,1.000,1.000,0.848
[48 of 100],480000,0.001,1.000,1.000,0.873
[49 of 100],490000,0.000,1.000,1.000,0.875
[50 of 100],500000,0.000,1.000,1.000,0.879
[51 of 100],510000,0.000,1.000,1.000,0.879
[52 of 100],520000,0.000,1.000,1.000,0.878
[53 of 100],530000,0.000,1.000,1.000,0.878
[54 of 100],540000,0.000,1.000,1.000,0.878
[55 of 100],550000,0.000,1.000,1.000,0.878
[56 of 100],560000,0.000,1.000,1.000,0.878
[57 of 100],570000,0.000,1.000,1.000,0.878
[58 of 100],580000,0.000,1.000,1.000,0.877
[59 of 100],590000,0.000,1.000,1.000,0.878
[60 of 100],600000,0.000,1.000,1.000,0.878
[61 of 100],610000,0.000,1.000,1.000,0.878
[62 of 100],620000,0.000,1.000,1.000,0.878
[63 of 100],630000,0.000,1.000,1.000,0.878
[64 of 100],640000,0.000,1.000,1.000,0.878
[65 of 100],650000,0.000,1.000,1.000,0.881
[66 of 100],660000,0.000,1.000,1.000,0.881
[67 of 100],670000,0.000,1.000,1.000,0.880
[68 of 100],680000,0.000,1.000,1.000,0.879
[69 of 100],690000,0.000,1.000,1.000,0.879
[70 of 100],700000,0.000,1.000,1.000,0.879
[71 of 100],710000,0.000,1.000,1.000,0.879
[72 of 100],720000,0.000,1.000,1.000,0.879
[73 of 100],730000,0.000,1.000,1.000,0.879
[74 of 100],740000,0.000,1.000,1.000,0.879
[75 of 100],750000,0.000,1.000,1.000,0.879
[76 of 100],760000,0.052,0.991,1.000,0.917
[77 of 100],770000,0.001,1.000,1.000,0.927
[78 of 100],780000,0.000,1.000,1.000,0.929
[79 of 100],790000,0.000,1.000,1.000,0.932
[80 of 100],800000,0.000,1.000,1.000,0.929
[81 of 100],810000,0.000,1.000,1.000,0.929
[82 of 100],820000,0.000,1.000,1.000,0.936
[83 of 100],830000,0.000,1.000,1.000,0.921
[84 of 100],840000,0.001,1.000,1.000,0.906
[85 of 100],850000,0.000,1.000,1.000,0.914
[86 of 100],860000,0.000,1.000,1.000,0.916
[87 of 100],870000,0.000,1.000,1.000,0.918
[88 of 100],880000,0.000,1.000,1.000,0.919
[89 of 100],890000,0.000,1.000,1.000,0.921
[90 of 100],900000,0.000,1.000,1.000,0.921
[91 of 100],910000,0.000,1.000,1.000,0.921
[92 of 100],920000,0.000,1.000,1.000,0.915
[93 of 100],930000,0.000,1.000,1.000,0.916
[94 of 100],940000,0.007,0.999,1.000,0.987
[95 of 100],950000,0.000,1.000,1.000,0.981
[96 of 100],960000,0.000,1.000,1.000,0.987
[97 of 100],970000,0.001,1.000,1.000,0.963
[98 of 100],980000,0.000,1.000,1.000,0.984
[99 of 100],990000,0.004,0.999,0.979,0.787
[100 of 100],1000000,0.002,1.000,1.000,0.993

[worker 4] Run 18/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 863, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.211,0.921,0.992,0.924
[2 of 100],20000,0.031,0.995,0.998,0.890
[3 of 100],30000,0.014,0.998,1.000,0.878
[4 of 100],40000,0.004,1.000,1.000,0.861
[5 of 100],50000,0.008,0.999,0.999,0.866
[6 of 100],60000,0.003,0.999,0.999,0.911
[7 of 100],70000,0.001,1.000,1.000,0.891
[8 of 100],80000,0.001,1.000,1.000,0.869
[9 of 100],90000,0.001,1.000,1.000,0.868
[10 of 100],100000,0.000,1.000,1.000,0.868
[11 of 100],110000,0.000,1.000,1.000,0.866
[12 of 100],120000,0.000,1.000,1.000,0.864
[13 of 100],130000,0.000,1.000,1.000,0.865
[14 of 100],140000,0.000,1.000,1.000,0.865
[15 of 100],150000,0.000,1.000,1.000,0.865
[16 of 100],160000,0.000,1.000,1.000,0.864
[17 of 100],170000,0.000,1.000,1.000,0.864
[18 of 100],180000,0.000,1.000,1.000,0.863
[19 of 100],190000,0.000,1.000,1.000,0.863
[20 of 100],200000,0.000,1.000,1.000,0.863
[21 of 100],210000,0.000,1.000,1.000,0.863
[22 of 100],220000,0.000,1.000,1.000,0.863
[23 of 100],230000,0.000,1.000,1.000,0.863
[24 of 100],240000,0.000,1.000,1.000,0.863
[25 of 100],250000,0.000,1.000,1.000,0.864
[26 of 100],260000,0.000,1.000,1.000,0.864
[27 of 100],270000,0.000,1.000,1.000,0.864
[28 of 100],280000,0.000,1.000,1.000,0.864
[29 of 100],290000,0.000,1.000,1.000,0.866
[30 of 100],300000,0.000,1.000,1.000,0.866
[31 of 100],310000,0.000,1.000,1.000,0.867
[32 of 100],320000,0.000,1.000,1.000,0.867
[33 of 100],330000,0.000,1.000,1.000,0.867
[34 of 100],340000,0.000,1.000,1.000,0.864
[35 of 100],350000,0.000,1.000,1.000,0.864
[36 of 100],360000,0.000,1.000,1.000,0.864
[37 of 100],370000,0.000,1.000,1.000,0.864
[38 of 100],380000,0.000,1.000,1.000,0.864
[39 of 100],390000,0.000,1.000,1.000,0.865
[40 of 100],400000,0.000,1.000,1.000,0.865
[41 of 100],410000,0.000,1.000,1.000,0.865
[42 of 100],420000,0.000,1.000,1.000,0.866
[43 of 100],430000,0.000,1.000,1.000,0.865
[44 of 100],440000,0.000,1.000,1.000,0.865
[45 of 100],450000,0.000,1.000,1.000,0.865
[46 of 100],460000,0.000,1.000,1.000,0.866
[47 of 100],470000,0.000,1.000,1.000,0.867
[48 of 100],480000,0.000,1.000,1.000,0.867
[49 of 100],490000,0.000,1.000,1.000,0.867
[50 of 100],500000,0.000,1.000,1.000,0.867
[51 of 100],510000,0.000,1.000,1.000,0.867
[52 of 100],520000,0.000,1.000,1.000,0.867
[53 of 100],530000,0.000,1.000,1.000,0.867
[54 of 100],540000,0.000,1.000,1.000,0.867
[55 of 100],550000,0.000,1.000,1.000,0.867
[56 of 100],560000,0.000,1.000,1.000,0.868
[57 of 100],570000,0.000,1.000,1.000,0.868
[58 of 100],580000,0.000,1.000,1.000,0.867
[59 of 100],590000,0.000,1.000,1.000,0.867
[60 of 100],600000,0.000,1.000,1.000,0.868
[61 of 100],610000,0.000,1.000,1.000,0.868
[62 of 100],620000,0.000,1.000,1.000,0.869
[63 of 100],630000,0.000,1.000,1.000,0.869
[64 of 100],640000,0.000,1.000,1.000,0.870
[65 of 100],650000,0.000,1.000,1.000,0.871
[66 of 100],660000,0.000,1.000,1.000,0.869
[67 of 100],670000,0.000,1.000,1.000,0.869
[68 of 100],680000,0.000,1.000,1.000,0.871
[69 of 100],690000,0.000,1.000,1.000,0.872
[70 of 100],700000,0.000,1.000,1.000,0.872
[71 of 100],710000,0.000,1.000,1.000,0.872
[72 of 100],720000,0.000,1.000,1.000,0.872
[73 of 100],730000,0.000,1.000,1.000,0.872
[74 of 100],740000,0.000,1.000,1.000,0.872
[75 of 100],750000,0.000,1.000,1.000,0.873
[76 of 100],760000,0.000,1.000,1.000,0.871
[77 of 100],770000,0.000,1.000,1.000,0.872
[78 of 100],780000,0.000,1.000,1.000,0.872
[79 of 100],790000,0.000,1.000,1.000,0.872
[80 of 100],800000,0.000,1.000,1.000,0.872
[81 of 100],810000,0.000,1.000,1.000,0.872
[82 of 100],820000,0.000,1.000,1.000,0.872
[83 of 100],830000,0.000,1.000,1.000,0.872
[84 of 100],840000,0.000,1.000,1.000,0.873
[85 of 100],850000,0.000,1.000,1.000,0.873
[86 of 100],860000,0.000,1.000,1.000,0.874
[87 of 100],870000,0.000,1.000,1.000,0.875
[88 of 100],880000,0.000,1.000,1.000,0.875
[89 of 100],890000,0.000,1.000,1.000,0.875
[90 of 100],900000,0.000,1.000,1.000,0.874
[91 of 100],910000,0.000,1.000,1.000,0.875
[92 of 100],920000,0.000,1.000,1.000,0.875
[93 of 100],930000,0.000,1.000,1.000,0.875
[94 of 100],940000,0.000,1.000,1.000,0.875
[95 of 100],950000,0.000,1.000,1.000,0.875
[96 of 100],960000,0.000,1.000,1.000,0.875
[97 of 100],970000,0.000,1.000,1.000,0.872
[98 of 100],980000,0.000,1.000,1.000,0.872
[99 of 100],990000,0.000,1.000,1.000,0.871
[100 of 100],1000000,0.000,1.000,1.000,0.871

[worker 4] Run 19/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 1031, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.198,0.926,1.000,0.859
[2 of 100],20000,0.036,0.993,1.000,0.839
[3 of 100],30000,0.023,0.996,0.995,0.940
[4 of 100],40000,0.015,0.997,1.000,0.906
[5 of 100],50000,0.006,0.999,1.000,0.720
[6 of 100],60000,0.006,0.999,1.000,0.877
[7 of 100],70000,0.001,1.000,1.000,0.861
[8 of 100],80000,0.001,1.000,1.000,0.880
[9 of 100],90000,0.001,1.000,1.000,0.868
[10 of 100],100000,0.001,1.000,1.000,0.860
[11 of 100],110000,0.000,1.000,1.000,0.858
[12 of 100],120000,0.000,1.000,1.000,0.857
[13 of 100],130000,0.000,1.000,1.000,0.854
[14 of 100],140000,0.000,1.000,1.000,0.813
[15 of 100],150000,0.000,1.000,1.000,0.818
[16 of 100],160000,0.001,1.000,1.000,0.614
[17 of 100],170000,0.066,0.989,0.852,0.743
[18 of 100],180000,0.081,0.972,0.993,0.960
[19 of 100],190000,0.006,0.999,1.000,0.997
[20 of 100],200000,0.002,0.999,1.000,0.985
[21 of 100],210000,0.026,0.994,1.000,0.973
[22 of 100],220000,0.001,1.000,1.000,0.981
[23 of 100],230000,0.000,1.000,1.000,0.986
[24 of 100],240000,0.000,1.000,1.000,0.988
[25 of 100],250000,0.005,0.999,1.000,0.968
[26 of 100],260000,0.000,1.000,1.000,0.977
[27 of 100],270000,0.000,1.000,1.000,0.981
[28 of 100],280000,0.000,1.000,1.000,0.987
[29 of 100],290000,0.000,1.000,1.000,0.991
[30 of 100],300000,0.000,1.000,1.000,0.992
[31 of 100],310000,0.000,1.000,1.000,0.992
[32 of 100],320000,0.000,1.000,1.000,0.994
[33 of 100],330000,0.000,1.000,1.000,0.994
[34 of 100],340000,0.004,0.999,0.969,0.691
[35 of 100],350000,0.014,0.996,1.000,0.669
[36 of 100],360000,0.015,0.996,1.000,0.877
[37 of 100],370000,0.000,1.000,1.000,0.867
[38 of 100],380000,0.000,1.000,1.000,0.829
[39 of 100],390000,0.000,1.000,1.000,0.869
[40 of 100],400000,0.000,1.000,1.000,0.862
[41 of 100],410000,0.000,1.000,1.000,0.854
[42 of 100],420000,0.000,1.000,1.000,0.854
[43 of 100],430000,0.000,1.000,1.000,0.850
[44 of 100],440000,0.000,1.000,1.000,0.848
[45 of 100],450000,0.000,1.000,1.000,0.845
[46 of 100],460000,0.015,0.998,0.991,0.877
[47 of 100],470000,0.001,1.000,1.000,0.953
[48 of 100],480000,0.000,1.000,1.000,0.951
[49 of 100],490000,0.001,1.000,1.000,0.944
[50 of 100],500000,0.000,1.000,1.000,0.942
[51 of 100],510000,0.000,1.000,1.000,0.942
[52 of 100],520000,0.000,1.000,1.000,0.939
[53 of 100],530000,0.000,1.000,1.000,0.939
[54 of 100],540000,0.000,1.000,1.000,0.939
[55 of 100],550000,0.000,1.000,1.000,0.939
[56 of 100],560000,0.000,1.000,1.000,0.939
[57 of 100],570000,0.000,1.000,1.000,0.939
[58 of 100],580000,0.000,1.000,1.000,0.939
[59 of 100],590000,0.000,1.000,1.000,0.939
[60 of 100],600000,0.000,1.000,1.000,0.939
[61 of 100],610000,0.000,1.000,1.000,0.939
[62 of 100],620000,0.000,1.000,1.000,0.939
[63 of 100],630000,0.000,1.000,1.000,0.940
[64 of 100],640000,0.000,1.000,1.000,0.940
[65 of 100],650000,0.000,1.000,1.000,0.941
[66 of 100],660000,0.000,1.000,1.000,0.941
[67 of 100],670000,0.000,1.000,1.000,0.941
[68 of 100],680000,0.000,1.000,1.000,0.941
[69 of 100],690000,0.000,1.000,1.000,0.941
[70 of 100],700000,0.000,1.000,1.000,0.941
[71 of 100],710000,0.000,1.000,1.000,0.941
[72 of 100],720000,0.000,1.000,1.000,0.941
[73 of 100],730000,0.000,1.000,1.000,0.941
[74 of 100],740000,0.000,1.000,1.000,0.941
[75 of 100],750000,0.000,1.000,1.000,0.941
[76 of 100],760000,0.012,0.999,1.000,0.995
[77 of 100],770000,0.000,1.000,1.000,0.996
[78 of 100],780000,0.000,1.000,1.000,0.997
[79 of 100],790000,0.000,1.000,1.000,0.998
[80 of 100],800000,0.000,1.000,1.000,0.998
[81 of 100],810000,0.000,1.000,1.000,0.998
[82 of 100],820000,0.000,1.000,1.000,0.998
[83 of 100],830000,0.008,0.998,1.000,0.857
[84 of 100],840000,0.000,1.000,1.000,0.884
[85 of 100],850000,0.000,1.000,1.000,0.884
[86 of 100],860000,0.000,1.000,1.000,0.883
[87 of 100],870000,0.000,1.000,1.000,0.883
[88 of 100],880000,0.000,1.000,1.000,0.878
[89 of 100],890000,0.000,1.000,1.000,0.878
[90 of 100],900000,0.008,0.998,1.000,0.850
[91 of 100],910000,0.000,1.000,1.000,0.830
[92 of 100],920000,0.000,1.000,1.000,0.830
[93 of 100],930000,0.000,1.000,1.000,0.832
[94 of 100],940000,0.000,1.000,1.000,0.837
[95 of 100],950000,0.000,1.000,1.000,0.836
[96 of 100],960000,0.000,1.000,1.000,0.836
[97 of 100],970000,0.000,1.000,1.000,0.837
[98 of 100],980000,0.000,1.000,1.000,0.839
[99 of 100],990000,0.003,0.999,0.996,0.704
[100 of 100],1000000,0.002,0.999,1.000,0.941

[worker 4] Run 20/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 113, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.151,0.941,0.998,0.837
[2 of 100],20000,0.034,0.990,1.000,0.520
[3 of 100],30000,0.001,1.000,1.000,0.372
[4 of 100],40000,0.000,1.000,1.000,0.371
[5 of 100],50000,0.070,0.970,0.804,0.648
[6 of 100],60000,0.365,0.848,0.949,0.932
[7 of 100],70000,0.074,0.977,0.994,0.860
[8 of 100],80000,0.010,0.998,1.000,0.731
[9 of 100],90000,0.002,1.000,1.000,0.815
[10 of 100],100000,0.000,1.000,1.000,0.810
[11 of 100],110000,0.136,0.950,0.953,0.858
[12 of 100],120000,0.084,0.974,0.994,0.826
[13 of 100],130000,0.008,0.998,1.000,0.826
[14 of 100],140000,0.000,1.000,1.000,0.739
[15 of 100],150000,0.000,1.000,1.000,0.717
[16 of 100],160000,0.024,0.994,0.999,0.918
[17 of 100],170000,0.008,0.998,1.000,0.588
[18 of 100],180000,0.051,0.987,0.991,0.359
[19 of 100],190000,0.001,1.000,1.000,0.469
[20 of 100],200000,0.000,1.000,1.000,0.469
[21 of 100],210000,0.000,1.000,1.000,0.473
[22 of 100],220000,0.000,1.000,1.000,0.476
[23 of 100],230000,0.000,1.000,1.000,0.485
[24 of 100],240000,0.000,1.000,1.000,0.500
[25 of 100],250000,0.000,1.000,1.000,0.502
[26 of 100],260000,0.000,1.000,1.000,0.505
[27 of 100],270000,0.000,1.000,1.000,0.511
[28 of 100],280000,0.000,1.000,1.000,0.507
[29 of 100],290000,0.000,1.000,1.000,0.514
[30 of 100],300000,0.000,1.000,1.000,0.516
[31 of 100],310000,0.000,1.000,1.000,0.516
[32 of 100],320000,0.118,0.966,1.000,0.987
[33 of 100],330000,0.010,0.997,0.971,0.603
[34 of 100],340000,0.014,0.996,1.000,0.550
[35 of 100],350000,0.000,1.000,1.000,0.573
[36 of 100],360000,0.014,0.996,0.996,0.883
[37 of 100],370000,0.002,1.000,1.000,0.957
[38 of 100],380000,0.038,0.990,1.000,0.863
[39 of 100],390000,0.002,1.000,1.000,0.859
[40 of 100],400000,0.000,1.000,1.000,0.846
[41 of 100],410000,0.000,1.000,1.000,0.840
[42 of 100],420000,0.000,1.000,1.000,0.829
[43 of 100],430000,0.000,1.000,1.000,0.817
[44 of 100],440000,0.000,1.000,1.000,0.810
[45 of 100],450000,0.000,1.000,1.000,0.806
[46 of 100],460000,0.000,1.000,1.000,0.794
[47 of 100],470000,0.008,0.998,0.809,0.986
[48 of 100],480000,0.023,0.994,0.990,0.777
[49 of 100],490000,0.013,0.996,0.999,0.495
[50 of 100],500000,0.003,0.999,1.000,0.197
[51 of 100],510000,0.000,1.000,1.000,0.239
[52 of 100],520000,0.006,0.999,1.000,0.389
[53 of 100],530000,0.001,1.000,1.000,0.002
[54 of 100],540000,0.001,1.000,1.000,0.000
[55 of 100],550000,0.000,1.000,1.000,0.000
[56 of 100],560000,0.000,1.000,1.000,0.000
[57 of 100],570000,0.000,1.000,1.000,0.001
[58 of 100],580000,0.000,1.000,1.000,0.003
[59 of 100],590000,0.000,1.000,1.000,0.002
[60 of 100],600000,0.000,1.000,1.000,0.002
[61 of 100],610000,0.000,1.000,1.000,0.003
